id,firstName,lastName,shortFirstName,shortLastName,matchName,nationality,nationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,status,active,knownName,placeOfBirth,secondNationality,secondNationalityId
5jyv1dctfxa6335l1mlifwavo,Mikkel,Boye,NaN,NaN,M. Boye,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2007-04-05,Denmark,5adf60vwiw2f2mibyq1k4ex7i,192.0,NaN,right,40.0,active,yes,NaN,NaN,NaN,NaN
6bv0j0ezhh9u5u5hqz64p790q,Marius Haudrum,Jacobsen,Marius,Haudrum Jacobsen,M. Jacobsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2004-01-13,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,12.0,active,yes,NaN,NaN,NaN,NaN
6xhxqcmi0g6h61y2pl9v89xjo,Jonas Sneftrup,Christensen,NaN,NaN,J. Christensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2001-05-30,Denmark,5adf60vwiw2f2mibyq1k4ex7i,178.0,NaN,NaN,NaN,active,yes,NaN,NaN,NaN,NaN
8gdfn7j6xac9p4jh94hk40jdg,Jesper,Cornelius,NaN,NaN,J. Cornelius,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2001-06-26,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,14.0,active,yes,NaN,NaN,NaN,NaN
8iodn9a5r7pk47uqcx67i7i8k,Jens Sebastian,Beraque Rasmussen,Sebastian,Rasmussen,S. Beraque,Philippines,2bn52u7dpgfatwqumx224cczx,Attacker,player,2002-06-17,Philippines,2bn52u7dpgfatwqumx224cczx,NaN,NaN,NaN,15.0,active,yes,NaN,Aarhus,NaN,NaN
8nav5b7f3g14uh4iethwpirit,Jacob,Tjørnelund,Jacob,Tjørnelund,J. Tjørnelund,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1991-12-31,Denmark,5adf60vwiw2f2mibyq1k4ex7i,183.0,78.0,right,4.0,active,no,NaN,NaN,NaN,NaN
8q8yol44e42o9hwttlopznvh0,Max,Nielsen,NaN,NaN,M. Nielsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2004-10-25,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,right,22.0,active,yes,NaN,NaN,NaN,NaN
8wql45w71t7ifmk62r4zsca38,Rasmus Frank,Johansen,NaN,NaN,R. Johansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2003-03-22,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,26.0,active,yes,NaN,NaN,NaN,NaN
9b89pmcjk6re94bjp0ixeatjo,Frederik Rasmus,Christensen,NaN,NaN,F. Christensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2001-01-18,Denmark,5adf60vwiw2f2mibyq1k4ex7i,194.0,NaN,right,9.0,active,yes,NaN,NaN,NaN,NaN
az9x5coo3hl4qkt16x24pp5re,Moubarack,Compaoré,Moubarack,Compaoré,M. Compaoré,Burkina Faso,2ggql4uo9h0p3c67wkm68ibol,Attacker,player,2002-09-24,Burkina Faso,2ggql4uo9h0p3c67wkm68ibol,178.0,NaN,NaN,20.0,active,yes,NaN,NaN,NaN,NaN
b20lp3ufi88q4pckp39hsjbsa,Jonathan,Frost Fischer,Jonathan,Fischer,J. Fischer,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2001-11-09,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,16.0,active,no,NaN,NaN,NaN,NaN
beu3ypladd5dexnm9x946kjkk,Alexander,Nathan,NaN,NaN,A. Nathan,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2006-03-23,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,NaN,active,yes,NaN,NaN,NaN,NaN
bgk8lqv11jhwxo5m1rjlfdz4k,William Ansgar,Smith Tønning,William Ansgar,Smith Tønning,W. Tønning,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,1999-05-14,Denmark,5adf60vwiw2f2mibyq1k4ex7i,188.0,NaN,right,73.0,active,no,NaN,Slagelse,Canada,1iaoypzp6syf32cz9l15pzp7e
bp232fgjrfyok2471ec7u1tcl,Mathias,Laustrup Kristensen,Mathias,Kristensen,M. Kristensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1997-03-21,Denmark,5adf60vwiw2f2mibyq1k4ex7i,187.0,77.0,right,11.0,active,yes,Mathias Kristensen,NaN,NaN,NaN
bpoqmt2dwwsm57vdfrm9stvro,Laurits,Nørby,NaN,NaN,L. Nørby,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2004-06-29,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,50.0,active,yes,NaN,NaN,NaN,NaN
byo84y6tes11u0ug2gg971yzu,Christopher,Bobber Elgaard Møller,Christopher,Moller,C. Møller,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2003-04-04,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,25.0,active,yes,NaN,NaN,NaN,NaN
cflwegqpzch8y30pb3dhigqnd,Emil,Søgaard Jensen,NaN,NaN,E. Søgaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1996-11-30,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,18.0,active,yes,NaN,NaN,NaN,NaN
cuufy3ioo1kio56er2cfn0mqc,Mads,Lautrup Freundlich,NaN,NaN,M. Freundlich,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2003-03-25,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,33.0,active,yes,NaN,NaN,NaN,NaN
d15dtwvizu35wrpgviagx54b8,Konrad,Lyngø Gaardsøe,NaN,NaN,K. Lyngø Gaardsøe,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2007-07-09,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,NaN,active,yes,NaN,NaN,NaN,NaN
dg41tes6yfdqktd9rzi7mq3h0,Jens,Justesen,NaN,NaN,J. Justesen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2004-09-27,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,NaN,active,yes,NaN,NaN,NaN,NaN
dks42ixnh6n3utbuqmovk3a50,Abdoul Said Razack,Yoda,Abdoul,Yoda,A. Yoda,Burkina Faso,2ggql4uo9h0p3c67wkm68ibol,Midfielder,player,2000-12-20,Burkina Faso,2ggql4uo9h0p3c67wkm68ibol,182.0,75.0,NaN,21.0,active,yes,NaN,NaN,NaN,NaN
dppuijohq1dfgwzfs2u1lynkl,Simon,Skov Jakobsen,Simon,Jakobsen,S. Jakobsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1990-11-17,Denmark,5adf60vwiw2f2mibyq1k4ex7i,191.0,86.0,NaN,2.0,active,yes,NaN,Silkeborg,NaN,NaN
dwuxps3jv2852642q000wep6,Villads,Rasmussen,NaN,NaN,V. Rasmussen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2001-11-27,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,17.0,active,yes,NaN,NaN,NaN,NaN
dxv40hh07gxq4hn0i6dwb2l4a,Andreas,Søndergaard,Andreas,Söndergaard,A. Søndergaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2001-01-17,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,1.0,active,yes,NaN,NaN,NaN,NaN
e19g5bz7s9wqcvj8mttztxi0a,Oliver Augustus,Sparre Klitten,Oliver,Klitten,O. Klitten,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2000-05-01,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,7.0,active,yes,NaN,NaN,NaN,NaN
ea2x4o6ufsqoz2zz7tqcnvo16,Lukas,Sparre Klitten,Lukas,Klitten,L. Klitten,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2000-05-01,Denmark,5adf60vwiw2f2mibyq1k4ex7i,193.0,70.0,left,27.0,active,yes,NaN,Aalborg,NaN,NaN
ebd3uvtt54wkdsahc2127j02c,Frederik,Dietz Nielsen,NaN,NaN,F. Dietz,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2003-10-08,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,13.0,active,yes,NaN,NaN,NaN,NaN
efubck8twu1elbhlomltnjjtg,Richmond,Gyamfi,NaN,NaN,R. Gyamfi,Ghana,2q2sw72utw5gu9t5y4knckwba,Attacker,player,2004-09-09,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,NaN,19.0,active,yes,NaN,NaN,NaN,NaN
ew927mi250fb7j5nf7scu16fp,Martin,Thomsen,NaN,NaN,M. Thomsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,1982-08-06,Denmark,5adf60vwiw2f2mibyq1k4ex7i,183.0,84.0,NaN,NaN,active,yes,NaN,Hobro,NaN,NaN
iygkwt0uv3gt899wmlbwc296,Laurs,Østerby Skjellerup,Laurs,Skjellerup,L. Skjellerup,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2002-08-12,Denmark,5adf60vwiw2f2mibyq1k4ex7i,195.0,NaN,right,9.0,active,no,NaN,NaN,NaN,NaN
k3qdvvg6cmatp55ivsa9714a,Christian,Brøgger Hørby,Christian,Hørby,C. Hørby,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2001-03-18,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,8.0,active,yes,NaN,NaN,NaN,NaN
lu9bber07etravimh00k745x,Jesper,Bøge Pedersen,Jesper,Bøge,J. Bøge,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1990-02-22,Denmark,5adf60vwiw2f2mibyq1k4ex7i,180.0,70.0,right,3.0,active,yes,NaN,NaN,NaN,NaN
xd4gm9uiq807dri1gs3ltclw,Joachim Justsen,Andersen,NaN,NaN,J. Andersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2006-04-24,Denmark,5adf60vwiw2f2mibyq1k4ex7i,195.0,77.0,right,16.0,active,yes,NaN,NaN,NaN,NaN
1c1089x0q8l4klj3dz7jmkh78,Omar Sheik,Ali,NaN,NaN,O. Ali,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2007-06-30,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,NaN,active,yes,NaN,NaN,NaN,NaN
1nn1wc14k9zd3wtu73loj7kes,Paul,Ngongo Iversen,NaN,NaN,P. Ngongo,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2000-05-23,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,7.0,active,yes,NaN,NaN,NaN,NaN
24t4ulsxyeufbmnnht3bru3md,Sebastian,Denius Nielsen,NaN,NaN,S. Denius,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1995-06-08,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,34.0,active,no,NaN,NaN,NaN,NaN
259axcx9672z4ojo2g766ypzo,Mark,Schmidt,NaN,NaN,M. Schmidt,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,NaN,active,yes,NaN,NaN,NaN,NaN
2o8ixlj5a60v1ksfqph5q2k89,Simon,Trier Jakobsen,NaN,NaN,S. Trier,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1998-07-06,Denmark,5adf60vwiw2f2mibyq1k4ex7i,183.0,80.0,both,24.0,active,no,NaN,NaN,NaN,NaN
37mo55lynu3blqnb8k9ln8k16,Patrick,Lindholm Tjørnelund,Patrick,Tjørnelund,P. Tjørnelund,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2002-04-05,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,2.0,active,yes,NaN,NaN,NaN,NaN
3l0wq19mq865qi29ndtb0axn9,Thomas,Friis Mikkelsen,Thomas,Mikkelsen,T. Mikkelsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1990-01-19,Denmark,5adf60vwiw2f2mibyq1k4ex7i,188.0,83.0,right,9.0,active,yes,NaN,Bredebro,NaN,NaN
3xz0h3d6r2qgmv9egms8yaz56,Christian,Vestergaard,Christian,Vestergaard,C. Vestergaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2001-04-26,Denmark,5adf60vwiw2f2mibyq1k4ex7i,193.0,NaN,NaN,4.0,active,yes,NaN,NaN,NaN,NaN
3ywgt5v070xudujs9f7cuqm7d,Jacob,Vetter Laursen,NaN,NaN,J. Vetter,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1998-08-05,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,30.0,active,yes,NaN,NaN,NaN,NaN
4tbch5xcj60qkybw4r3wg7kr9,Kristoffer,Bangsbo Wichmann,NaN,NaN,K. Wichmann,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,1981-06-16,Denmark,5adf60vwiw2f2mibyq1k4ex7i,189.0,85.0,NaN,NaN,active,yes,NaN,NaN,NaN,NaN
5h74cjs805y0ohpjpwzb19pg4,Viktor,Rosenkrantz,NaN,NaN,V. Rosenkrantz,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2006-03-18,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,NaN,active,yes,NaN,NaN,NaN,NaN
5jdkdvxssuc8gvzwwrq5bs76y,Tobias,Sommer Sørensen,Tobias,Sommer,T. Sommer,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2001-11-27,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,19.0,active,no,NaN,NaN,NaN,NaN
5q4p56lg1vjsqo824aql0e1d6,Dalton James,Wilkins,Dalton,Wilkins,D. Wilkins,New Zealand,wcq2y28a27syx5do1k2i2nj8,Defender,player,1999-04-15,New Zealand,wcq2y28a27syx5do1k2i2nj8,181.0,61.0,NaN,5.0,active,no,NaN,NaN,NaN,NaN
6bajck5osvj7trnwt2a5mc3dg,Isak Frederik,Tånnander,NaN,NaN,I. Tånnander,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2001-06-24,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,22.0,active,yes,NaN,NaN,NaN,NaN
6qtjqrmnsknncx959xdfmwoic,Dijanis,Dudic,NaN,NaN,D. Dudic,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2006-04-12,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,NaN,active,yes,NaN,NaN,NaN,NaN
6sdv4s8oz558wfhx72vwlpvu2,Lennart Franklin,Moser,Lennart,Moser,L. Moser,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,1999-12-06,Germany,36min0qztu8eydwvpv8t1is0m,196.0,88.0,left,99.0,active,yes,NaN,Berlin,NaN,NaN
7165hb1x2ygl2j5weox7hy6i2,Jeppe,Pedersen,Jeppe,Pedersen,J. Pedersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2001-03-03,Denmark,5adf60vwiw2f2mibyq1k4ex7i,180.0,72.0,right,17.0,active,yes,NaN,Hirtshals,NaN,NaN
77ukg02lmfn6r70xfkw9607op,Sebastian Sommer,Sørensen,NaN,NaN,S. Sommer,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1996-04-08,Denmark,5adf60vwiw2f2mibyq1k4ex7i,186.0,72.0,NaN,6.0,active,yes,NaN,NaN,NaN,NaN
7nt9il7b9vvtgfco15bdpfpx,Mikkel,Jespersen,NaN,NaN,M. Jespersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1991-06-11,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,29.0,active,yes,NaN,NaN,NaN,NaN
7xde75gwrng67wvjkugv9xih,Christoffer Felix,Cornelius Petersen,NaN,NaN,C. Petersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,1997-10-20,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,1.0,active,yes,NaN,NaN,NaN,NaN
8bm71c4c8n042rn1bm15f6fbo,Jesper,Sørensen,NaN,NaN,J. Sørensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2003-04-11,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,33.0,active,no,NaN,NaN,NaN,NaN
8ewvm6ux4yvpwgrzjkc1chqwa,Albert,Nørager,NaN,NaN,A. Nørager,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1999-10-29,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,3.0,active,yes,NaN,NaN,NaN,NaN
8h3cyhuw5049gcxrsld3rw1ec,Villads,Westh,Villads,Westh,V. Westh,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2004-04-25,Denmark,5adf60vwiw2f2mibyq1k4ex7i,182.0,73.0,left,18.0,active,yes,NaN,NaN,NaN,NaN
932yrcg5whf7qk0o70cx5n88a,Mathias,Kristensen,Mathias,Kristensen,M. Kristensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1993-06-24,Denmark,5adf60vwiw2f2mibyq1k4ex7i,201.0,80.0,right,15.0,active,yes,NaN,NaN,NaN,NaN
93aftijgywz8ipt0e9i3ia1w4,Christian,Boyum Johansen,NaN,NaN,C. Boyum,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,NaN,active,yes,NaN,NaN,NaN,NaN
9d3o7jvtrmybswt14x5tq4hrd,Davíð,Ingvarsson,Davíd,Ingvarsson,D. Ingvarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,1999-04-25,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,NaN,active,yes,NaN,NaN,NaN,NaN
9yxkfqh2rr1rl68otq7ty9jhl,Dieudonne,Kouassi Yao,Yao,Dieudonne,D. Yao,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Attacker,player,1997-02-14,Côte d'Ivoire,tin6kf561ywonqan0mettr98,178.0,NaN,left,11.0,active,no,NaN,NaN,NaN,NaN
ae86fel4p9nioy219v3lg62hg,Kyrylo,Shushman,NaN,NaN,K. Shushman,Ukraine,315w6fk6umfzf4qvba3t55u61,Goalkeeper,player,2004-08-05,Ukraine,315w6fk6umfzf4qvba3t55u61,NaN,NaN,NaN,27.0,active,yes,NaN,NaN,NaN,NaN
atpzaapboc464gg54zjpb6vx0,Johan,Børresen Guldbrand,NaN,NaN,J. Guldbrand,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2006-04-28,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,20.0,active,yes,NaN,NaN,NaN,NaN
b6l4m6bmqgil9bjjov4tnuivo,Christoffer,Palm,NaN,NaN,C. Palm,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2002-03-30,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,14.0,active,yes,NaN,NaN,NaN,NaN
bos3uipv4qefg67bdlr0us5w,Emil Flemming,Laustsen,NaN,NaN,E. Laustsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2005-03-23,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,right,12.0,active,yes,NaN,NaN,NaN,NaN
c1kv9ybtguhs625d1vwlwa6ay,Jakob,Kiilerich Rask,Jakob,Kiilerich,J. Kiilerich,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2000-05-10,Denmark,5adf60vwiw2f2mibyq1k4ex7i,190.0,NaN,left,13.0,active,no,NaN,NaN,NaN,NaN
dqp8e2et9fm9r6zo47u1njq50,Nemo,Thomsen,NaN,NaN,N. Thomsen,Greenland,9luu0jtbgpsk9oetk60qql5re,Attacker,player,2004-04-05,Greenland,9luu0jtbgpsk9oetk60qql5re,NaN,NaN,NaN,21.0,active,no,NaN,NaN,NaN,NaN
dqssvdpt2iwg8qn9wto3miind,Ari,Leifsson,Ari,Leifsson,A. Leifsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,1998-04-19,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,193.0,NaN,NaN,5.0,active,yes,NaN,Reykjavík,NaN,NaN
dvnd5025v01tme7xzayw6jhn8,Nicolai,Bossen,NaN,NaN,N. Bossen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2006-02-02,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,25.0,active,yes,NaN,NaN,NaN,NaN
dyzzo6n83rg4fpvmqqa69moes,Asker,Beck Jensen,Asker,Beck,A. Beck,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2003-07-07,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,16.0,active,yes,NaN,NaN,NaN,NaN
e3546n3qj447qgmizao50zx1w,Frederik,Brinch Møller,NaN,NaN,F. Møller,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2005-12-21,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,NaN,active,yes,NaN,NaN,NaN,NaN
eja5wel1vk3bq6nf416b4ajft,Christian Kudsk,Mortensen,Christian,Kudsk,C. Kudsk,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1998-01-09,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,10.0,active,no,NaN,NaN,NaN,NaN
f1ba9g771s0zeel0titcj3omi,Abdoulie,Njai,NaN,NaN,A. Njai,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1997-07-10,Denmark,5adf60vwiw2f2mibyq1k4ex7i,185.0,NaN,NaN,11.0,active,yes,NaN,København,Gambia,4ix3ulx7h2a09r16jo9qdbuvp
f58yr2jmfp8kpgprfxbokt1t6,Mike,Vestergård,NaN,NaN,M. Vestergård,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1997-11-19,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,8.0,active,yes,NaN,NaN,NaN,NaN
tmcnw2lx5r40x2n1jgk198us,Lukas,Bulow Møller,NaN,NaN,L. Møller,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2005-01-14,Denmark,5adf60vwiw2f2mibyq1k4ex7i,185.0,NaN,right,NaN,active,yes,NaN,NaN,NaN,NaN
137yh9yoooy7uo7on8arbcjro,Herman Junior,Kameni,NaN,NaN,H. Kameni,Cameroon,4eb9feio6u267dd1jcwaf38mt,Attacker,player,2001-05-14,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN,NaN,NaN,NaN,active,yes,NaN,Cameroon,NaN,NaN
17zahtopt5x8nvrrv5g6ool49,Mathias,Høst,NaN,NaN,M. Høst,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1998-09-02,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,5.0,active,yes,NaN,NaN,NaN,NaN
1hk0w8yjuxe53g6iw9q0wjcic,Valdemar,Kjær Mikkelsen,NaN,NaN,V. Mikkelsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2005-04-03,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,24.0,active,yes,NaN,NaN,NaN,NaN
23qknnqc6885diyi50phjss7p,Albert,Ejupi,Albert,Ejupi,A. Ejupi,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,1992-08-28,Sweden,1z6l2c33w2kyz9rdefs1d68nb,191.0,85.0,NaN,NaN,active,yes,NaN,Stockholm,NaN,NaN
24dnlh5ep1kag3tivpwu832sp,Marcus,Mølvadgaard,Marcus,Mølvadgaard,M. Mølvadgaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1999-08-03,Denmark,5adf60vwiw2f2mibyq1k4ex7i,189.0,82.0,NaN,81.0,active,yes,NaN,NaN,NaN,NaN
2dfaug2kb9bvskatxljg38lbd,Baba Oulen,Souare,Baba,Souare,B. Souare,Switzerland,3bh70jgvc5mn58x0byjkuda17,Defender,player,1999-03-07,Switzerland,3bh70jgvc5mn58x0byjkuda17,194.0,86.0,left,NaN,active,yes,NaN,Genève,Senegal,6hhqyhr5cwq2pfprlazyposyk
2e33d7fcjnkxhy1owvrs4f65l,Henrik,Bellman,Henrik,Bellman,H. Bellman,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,1999-03-24,Sweden,1z6l2c33w2kyz9rdefs1d68nb,170.0,65.0,right,23.0,active,yes,NaN,NaN,NaN,NaN
2nhzk67r9ib0mumm20bpgxlux,Jesper,Overgaard Christiansen,NaN,NaN,J. Christiansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1991-06-16,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,22.0,active,yes,NaN,NaN,NaN,NaN
2nl5jbynyy5vm68ltddawl1ey,Magnus,Haüser Nielsen,NaN,NaN,M. Haüser,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1998-05-04,Denmark,5adf60vwiw2f2mibyq1k4ex7i,180.0,NaN,NaN,21.0,active,yes,NaN,NaN,NaN,NaN
2qedb8t85t1ieeed9613c9crt,Christian,Enemark,Christian,Enemark,C. Enemark,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1999-01-20,Denmark,5adf60vwiw2f2mibyq1k4ex7i,183.0,78.0,NaN,6.0,active,yes,NaN,NaN,NaN,NaN
3i2odn2pxmbx5w0o269baisd0,Mohammed,Hassan Ahmad Mohamad,NaN,NaN,Mohammad Hassan,Iraq,1uzblzx1s42jn6zk6hivjzby8,Goalkeeper,player,2002-04-01,Iraq,1uzblzx1s42jn6zk6hivjzby8,NaN,NaN,NaN,27.0,active,no,NaN,NaN,NaN,NaN
3t42izcok7ya6lznebjvqhwid,Nicklas,Dannevang,NaN,NaN,N. Dannevang,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,1990-09-11,Denmark,5adf60vwiw2f2mibyq1k4ex7i,195.0,78.0,NaN,1.0,active,yes,NaN,NaN,NaN,NaN
44rbev8ozfzrepijuvj757bbo,Kristian Randløv,Blaabjerg,NaN,NaN,K. Blaabjerg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2005-01-28,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,41.0,active,yes,NaN,NaN,NaN,NaN
