id,firstName,lastName,shortFirstName,shortLastName,matchName,nationality,nationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,status,active,knownName,placeOfBirth,secondNationality,secondNationalityId
8wql45w71t7ifmk62r4zsca38,Rasmus Frank,Johansen,,,R. Johansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2003-03-22,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,26.0,active,yes,,,,
9b89pmcjk6re94bjp0ixeatjo,Frederik Rasmus,Christensen,,,F. Christensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2001-01-18,Denmark,5adf60vwiw2f2mibyq1k4ex7i,194.0,,right,9.0,active,yes,,,,
az9x5coo3hl4qkt16x24pp5re,Moubarack,Compaoré,Moubarack,Compaoré,M. Compaoré,Burkina Faso,2ggql4uo9h0p3c67wkm68ibol,Attacker,player,2002-09-24,Burkina Faso,2ggql4uo9h0p3c67wkm68ibol,178.0,,,20.0,active,yes,,,,
b20lp3ufi88q4pckp39hsjbsa,Jonathan,Frost Fischer,Jonathan,Fischer,J. Fischer,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2001-11-09,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,16.0,active,no,,,,
beu3ypladd5dexnm9x946kjkk,Alexander,Nathan,,,A. Nathan,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2006-03-23,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,,active,yes,,,,
bgk8lqv11jhwxo5m1rjlfdz4k,William Ansgar,Smith Tønning,William Ansgar,Smith Tønning,W. Tønning,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,1999-05-14,Denmark,5adf60vwiw2f2mibyq1k4ex7i,188.0,,right,73.0,active,no,,Slagelse,Canada,1iaoypzp6syf32cz9l15pzp7e
bp232fgjrfyok2471ec7u1tcl,Mathias,Laustrup Kristensen,Mathias,Kristensen,M. Kristensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1997-03-21,Denmark,5adf60vwiw2f2mibyq1k4ex7i,187.0,77.0,right,11.0,active,yes,Mathias Kristensen,,,
bpoqmt2dwwsm57vdfrm9stvro,Laurits,Nørby,,,L. Nørby,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2004-06-29,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,50.0,active,yes,,,,
byo84y6tes11u0ug2gg971yzu,Christopher,Bobber Elgaard Møller,Christopher,Moller,C. Møller,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2003-04-04,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,25.0,active,yes,,,,
cflwegqpzch8y30pb3dhigqnd,Emil,Søgaard Jensen,,,E. Søgaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1996-11-30,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,18.0,active,yes,,,,
cuufy3ioo1kio56er2cfn0mqc,Mads,Lautrup Freundlich,,,M. Freundlich,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2003-03-25,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,33.0,active,yes,,,,
d15dtwvizu35wrpgviagx54b8,Konrad,Lyngø Gaardsøe,,,K. Lyngø Gaardsøe,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2007-07-09,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,,active,yes,,,,
dg41tes6yfdqktd9rzi7mq3h0,Jens,Justesen,,,J. Justesen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2004-09-27,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,,active,yes,,,,
dks42ixnh6n3utbuqmovk3a50,Abdoul Said Razack,Yoda,Abdoul,Yoda,A. Yoda,Burkina Faso,2ggql4uo9h0p3c67wkm68ibol,Midfielder,player,2000-12-20,Burkina Faso,2ggql4uo9h0p3c67wkm68ibol,182.0,75.0,,21.0,active,yes,,,,
dppuijohq1dfgwzfs2u1lynkl,Simon,Skov Jakobsen,Simon,Jakobsen,S. Jakobsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1990-11-17,Denmark,5adf60vwiw2f2mibyq1k4ex7i,191.0,86.0,,2.0,active,yes,,Silkeborg,,
dwuxps3jv2852642q000wep6,Villads,Rasmussen,,,V. Rasmussen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2001-11-27,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,17.0,active,yes,,,,
dxv40hh07gxq4hn0i6dwb2l4a,Andreas,Søndergaard,Andreas,Söndergaard,A. Søndergaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2001-01-17,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,1.0,active,yes,,,,
e19g5bz7s9wqcvj8mttztxi0a,Oliver Augustus,Sparre Klitten,Oliver,Klitten,O. Klitten,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2000-05-01,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,7.0,active,yes,,,,
ea2x4o6ufsqoz2zz7tqcnvo16,Lukas,Sparre Klitten,Lukas,Klitten,L. Klitten,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2000-05-01,Denmark,5adf60vwiw2f2mibyq1k4ex7i,193.0,70.0,left,27.0,active,yes,,Aalborg,,
ebd3uvtt54wkdsahc2127j02c,Frederik,Dietz Nielsen,,,F. Dietz,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2003-10-08,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,13.0,active,yes,,,,
efubck8twu1elbhlomltnjjtg,Richmond,Gyamfi,,,R. Gyamfi,Ghana,2q2sw72utw5gu9t5y4knckwba,Attacker,player,2004-09-09,Ghana,2q2sw72utw5gu9t5y4knckwba,,,,19.0,active,yes,,,,
ew927mi250fb7j5nf7scu16fp,Martin,Thomsen,,,M. Thomsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,coach,1982-08-06,Denmark,5adf60vwiw2f2mibyq1k4ex7i,183.0,84.0,,,active,yes,,Hobro,,
iygkwt0uv3gt899wmlbwc296,Laurs,Østerby Skjellerup,Laurs,Skjellerup,L. Skjellerup,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2002-08-12,Denmark,5adf60vwiw2f2mibyq1k4ex7i,195.0,,right,9.0,active,no,,,,
k3qdvvg6cmatp55ivsa9714a,Christian,Brøgger Hørby,Christian,Hørby,C. Hørby,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2001-03-18,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,8.0,active,yes,,,,
lu9bber07etravimh00k745x,Jesper,Bøge Pedersen,Jesper,Bøge,J. Bøge,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1990-02-22,Denmark,5adf60vwiw2f2mibyq1k4ex7i,180.0,70.0,right,3.0,active,yes,,,,
xd4gm9uiq807dri1gs3ltclw,Joachim Justsen,Andersen,,,J. Andersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2006-04-24,Denmark,5adf60vwiw2f2mibyq1k4ex7i,195.0,77.0,right,16.0,active,yes,,,,
1c1089x0q8l4klj3dz7jmkh78,Omar Sheik,Ali,,,O. Ali,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2007-06-30,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,,active,yes,,,,
1nn1wc14k9zd3wtu73loj7kes,Paul,Ngongo Iversen,,,P. Ngongo,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2000-05-23,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,7.0,active,yes,,,,
24t4ulsxyeufbmnnht3bru3md,Sebastian,Denius Nielsen,,,S. Denius,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1995-06-08,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,34.0,active,no,,,,
259axcx9672z4ojo2g766ypzo,Mark,Schmidt,,,M. Schmidt,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,,active,yes,,,,
2o8ixlj5a60v1ksfqph5q2k89,Simon,Trier Jakobsen,,,S. Trier,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1998-07-06,Denmark,5adf60vwiw2f2mibyq1k4ex7i,183.0,80.0,both,24.0,active,no,,,,
37mo55lynu3blqnb8k9ln8k16,Patrick,Lindholm Tjørnelund,Patrick,Tjørnelund,P. Tjørnelund,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2002-04-05,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,2.0,active,yes,,,,
3l0wq19mq865qi29ndtb0axn9,Thomas,Friis Mikkelsen,Thomas,Mikkelsen,T. Mikkelsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1990-01-19,Denmark,5adf60vwiw2f2mibyq1k4ex7i,188.0,83.0,right,9.0,active,yes,,Bredebro,,
3xz0h3d6r2qgmv9egms8yaz56,Christian,Vestergaard,Christian,Vestergaard,C. Vestergaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2001-04-26,Denmark,5adf60vwiw2f2mibyq1k4ex7i,193.0,,,4.0,active,yes,,,,
3ywgt5v070xudujs9f7cuqm7d,Jacob,Vetter Laursen,,,J. Vetter,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1998-08-05,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,30.0,active,yes,,,,
4tbch5xcj60qkybw4r3wg7kr9,Kristoffer,Bangsbo Wichmann,,,K. Wichmann,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,coach,1981-06-16,Denmark,5adf60vwiw2f2mibyq1k4ex7i,189.0,85.0,,,active,yes,,,,
5h74cjs805y0ohpjpwzb19pg4,Viktor,Rosenkrantz,,,V. Rosenkrantz,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2006-03-18,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,,active,yes,,,,
5jdkdvxssuc8gvzwwrq5bs76y,Tobias,Sommer Sørensen,Tobias,Sommer,T. Sommer,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2001-11-27,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,19.0,active,no,,,,
5q4p56lg1vjsqo824aql0e1d6,Dalton James,Wilkins,Dalton,Wilkins,D. Wilkins,New Zealand,wcq2y28a27syx5do1k2i2nj8,Defender,player,1999-04-15,New Zealand,wcq2y28a27syx5do1k2i2nj8,181.0,61.0,,5.0,active,no,,,,
6bajck5osvj7trnwt2a5mc3dg,Isak Frederik,Tånnander,,,I. Tånnander,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2001-06-24,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,22.0,active,yes,,,,
6qtjqrmnsknncx959xdfmwoic,Dijanis,Dudic,,,D. Dudic,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2006-04-12,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,,active,yes,,,,
6sdv4s8oz558wfhx72vwlpvu2,Lennart Franklin,Moser,Lennart,Moser,L. Moser,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,1999-12-06,Germany,36min0qztu8eydwvpv8t1is0m,196.0,88.0,left,99.0,active,yes,,Berlin,,
7165hb1x2ygl2j5weox7hy6i2,Jeppe,Pedersen,Jeppe,Pedersen,J. Pedersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2001-03-03,Denmark,5adf60vwiw2f2mibyq1k4ex7i,180.0,72.0,right,17.0,active,yes,,Hirtshals,,
77ukg02lmfn6r70xfkw9607op,Sebastian Sommer,Sørensen,,,S. Sommer,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1996-04-08,Denmark,5adf60vwiw2f2mibyq1k4ex7i,186.0,72.0,,6.0,active,yes,,,,
7nt9il7b9vvtgfco15bdpfpx,Mikkel,Jespersen,,,M. Jespersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1991-06-11,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,29.0,active,yes,,,,
7xde75gwrng67wvjkugv9xih,Christoffer Felix,Cornelius Petersen,,,C. Petersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,1997-10-20,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,1.0,active,yes,,,,
8bm71c4c8n042rn1bm15f6fbo,Jesper,Sørensen,,,J. Sørensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2003-04-11,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,33.0,active,no,,,,
8ewvm6ux4yvpwgrzjkc1chqwa,Albert,Nørager,,,A. Nørager,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1999-10-29,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,3.0,active,yes,,,,
8h3cyhuw5049gcxrsld3rw1ec,Villads,Westh,Villads,Westh,V. Westh,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2004-04-25,Denmark,5adf60vwiw2f2mibyq1k4ex7i,182.0,73.0,left,18.0,active,yes,,,,
932yrcg5whf7qk0o70cx5n88a,Mathias,Kristensen,Mathias,Kristensen,M. Kristensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1993-06-24,Denmark,5adf60vwiw2f2mibyq1k4ex7i,201.0,80.0,right,15.0,active,yes,,,,
93aftijgywz8ipt0e9i3ia1w4,Christian,Boyum Johansen,,,C. Boyum,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,,active,yes,,,,
9d3o7jvtrmybswt14x5tq4hrd,Davíð,Ingvarsson,Davíd,Ingvarsson,D. Ingvarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,1999-04-25,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,,,,,active,yes,,,,
9yxkfqh2rr1rl68otq7ty9jhl,Dieudonne,Kouassi Yao,Yao,Dieudonne,D. Yao,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Attacker,player,1997-02-14,Côte d'Ivoire,tin6kf561ywonqan0mettr98,178.0,,left,11.0,active,no,,,,
ae86fel4p9nioy219v3lg62hg,Kyrylo,Shushman,,,K. Shushman,Ukraine,315w6fk6umfzf4qvba3t55u61,Goalkeeper,player,2004-08-05,Ukraine,315w6fk6umfzf4qvba3t55u61,,,,27.0,active,yes,,,,
atpzaapboc464gg54zjpb6vx0,Johan,Børresen Guldbrand,,,J. Guldbrand,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2006-04-28,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,20.0,active,yes,,,,
b6l4m6bmqgil9bjjov4tnuivo,Christoffer,Palm,,,C. Palm,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2002-03-30,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,14.0,active,yes,,,,
bos3uipv4qefg67bdlr0us5w,Emil Flemming,Laustsen,,,E. Laustsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2005-03-23,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,right,12.0,active,yes,,,,
c1kv9ybtguhs625d1vwlwa6ay,Jakob,Kiilerich Rask,Jakob,Kiilerich,J. Kiilerich,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2000-05-10,Denmark,5adf60vwiw2f2mibyq1k4ex7i,190.0,,left,13.0,active,no,,,,
dqp8e2et9fm9r6zo47u1njq50,Nemo,Thomsen,,,N. Thomsen,Greenland,9luu0jtbgpsk9oetk60qql5re,Attacker,player,2004-04-05,Greenland,9luu0jtbgpsk9oetk60qql5re,,,,21.0,active,no,,,,
dqssvdpt2iwg8qn9wto3miind,Ari,Leifsson,Ari,Leifsson,A. Leifsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,1998-04-19,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,193.0,,,5.0,active,yes,,Reykjavík,,
dvnd5025v01tme7xzayw6jhn8,Nicolai,Bossen,,,N. Bossen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2006-02-02,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,25.0,active,yes,,,,
dyzzo6n83rg4fpvmqqa69moes,Asker,Beck Jensen,Asker,Beck,A. Beck,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2003-07-07,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,16.0,active,yes,,,,
e3546n3qj447qgmizao50zx1w,Frederik,Brinch Møller,,,F. Møller,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2005-12-21,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,,active,yes,,,,
eja5wel1vk3bq6nf416b4ajft,Christian Kudsk,Mortensen,Christian,Kudsk,C. Kudsk,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1998-01-09,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,10.0,active,no,,,,
f1ba9g771s0zeel0titcj3omi,Abdoulie,Njai,,,A. Njai,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1997-07-10,Denmark,5adf60vwiw2f2mibyq1k4ex7i,185.0,,,11.0,active,yes,,København,Gambia,4ix3ulx7h2a09r16jo9qdbuvp
f58yr2jmfp8kpgprfxbokt1t6,Mike,Vestergård,,,M. Vestergård,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1997-11-19,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,8.0,active,yes,,,,
tmcnw2lx5r40x2n1jgk198us,Lukas,Bulow Møller,,,L. Møller,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2005-01-14,Denmark,5adf60vwiw2f2mibyq1k4ex7i,185.0,,right,,active,yes,,,,
137yh9yoooy7uo7on8arbcjro,Herman Junior,Kameni,,,H. Kameni,Cameroon,4eb9feio6u267dd1jcwaf38mt,Attacker,player,2001-05-14,Cameroon,4eb9feio6u267dd1jcwaf38mt,,,,,active,yes,,Cameroon,,
17zahtopt5x8nvrrv5g6ool49,Mathias,Høst,,,M. Høst,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1998-09-02,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,5.0,active,yes,,,,
1hk0w8yjuxe53g6iw9q0wjcic,Valdemar,Kjær Mikkelsen,,,V. Mikkelsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2005-04-03,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,24.0,active,yes,,,,
23qknnqc6885diyi50phjss7p,Albert,Ejupi,Albert,Ejupi,A. Ejupi,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,1992-08-28,Sweden,1z6l2c33w2kyz9rdefs1d68nb,191.0,85.0,,,active,yes,,Stockholm,,
24dnlh5ep1kag3tivpwu832sp,Marcus,Mølvadgaard,Marcus,Mølvadgaard,M. Mølvadgaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1999-08-03,Denmark,5adf60vwiw2f2mibyq1k4ex7i,189.0,82.0,,81.0,active,yes,,,,
2dfaug2kb9bvskatxljg38lbd,Baba Oulen,Souare,Baba,Souare,B. Souare,Switzerland,3bh70jgvc5mn58x0byjkuda17,Defender,player,1999-03-07,Switzerland,3bh70jgvc5mn58x0byjkuda17,194.0,86.0,left,,active,yes,,Genève,Senegal,6hhqyhr5cwq2pfprlazyposyk
2e33d7fcjnkxhy1owvrs4f65l,Henrik,Bellman,Henrik,Bellman,H. Bellman,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,1999-03-24,Sweden,1z6l2c33w2kyz9rdefs1d68nb,170.0,65.0,right,23.0,active,yes,,,,
2nhzk67r9ib0mumm20bpgxlux,Jesper,Overgaard Christiansen,,,J. Christiansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1991-06-16,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,22.0,active,yes,,,,
2nl5jbynyy5vm68ltddawl1ey,Magnus,Haüser Nielsen,,,M. Haüser,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1998-05-04,Denmark,5adf60vwiw2f2mibyq1k4ex7i,180.0,,,21.0,active,yes,,,,
2qedb8t85t1ieeed9613c9crt,Christian,Enemark,Christian,Enemark,C. Enemark,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1999-01-20,Denmark,5adf60vwiw2f2mibyq1k4ex7i,183.0,78.0,,6.0,active,yes,,,,
3i2odn2pxmbx5w0o269baisd0,Mohammed,Hassan Ahmad Mohamad,,,Mohammad Hassan,Iraq,1uzblzx1s42jn6zk6hivjzby8,Goalkeeper,player,2002-04-01,Iraq,1uzblzx1s42jn6zk6hivjzby8,,,,27.0,active,no,,,,
3t42izcok7ya6lznebjvqhwid,Nicklas,Dannevang,,,N. Dannevang,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,1990-09-11,Denmark,5adf60vwiw2f2mibyq1k4ex7i,195.0,78.0,,1.0,active,yes,,,,
44rbev8ozfzrepijuvj757bbo,Kristian Randløv,Blaabjerg,,,K. Blaabjerg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2005-01-28,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,41.0,active,yes,,,,
4gaef9grqcq4af6wx4jcpzd3o,Andreas,Nymark,,,A. Nymark,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2004-01-19,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,both,3.0,active,yes,,,,
4sigxt0x1gv5qziazl3ikxqwa,Nils Emil Leif,Hellman,Emil,Hellman,E. Hellman,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,2001-04-20,Sweden,1z6l2c33w2kyz9rdefs1d68nb,,,,,active,yes,,,,
5jv4a1295xd5oonpj9w9fy61g,Mustafa Abdulghani,Mohsin Salah,,,M. Salah,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2006-02-23,Denmark,5adf60vwiw2f2mibyq1k4ex7i,175.0,,both,,active,yes,,,,
5l4rk8tg9pn9tvlmfgwonowoa,Jeppe Rømer,Jørgensen,,,J. Jørgensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2001-08-26,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,,active,yes,,,,
5lcd3t0so5nozfdfw9zuri63u,Keanin,Ayer Boya,Keanin,Ayer,K. Ayer,South Africa,1kiwby3xmt97m3ejw76qs4i6k,Midfielder,player,2000-04-21,South Africa,1kiwby3xmt97m3ejw76qs4i6k,172.0,70.0,both,10.0,active,yes,,Johannesburg,,
5n7gv24a4vr4pvxzo3pgrh6hg,Giran Gabriel,Pyne-Cole,,,G. Pyne-Cole,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2002-01-12,Denmark,5adf60vwiw2f2mibyq1k4ex7i,173.0,,,28.0,active,yes,,,,
618p33azjngiscs20lu65zsa,Mathias,Holm,,,M. Holm,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2000-10-19,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,32.0,active,yes,,,,
6g671k5lvgoo2bgub2516q1w4,Ludvig,Fagersted Henriksen,,,L. Henriksen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2001-11-23,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,19.0,active,yes,,,,
6gmm4awyvlf9p7jr9dvnmp0tm,Laurits,Bust Sørensen,,,L. Bust,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1998-12-05,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,4.0,active,yes,,,,
6mckqnoqzwaf56nsxjyhv3j10,Malthe,Rugaard,,,M. Rugaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,,active,yes,,,,
7cmtd2z67ohvqmevp5v6x709g,Malthe,Schou,,,M. Schou,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2005-02-02,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,18.0,active,yes,,,,
7dnjrtekpvzf1csh833n5z21g,Filip,Mellbin,,,F. Mellbin,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2003-04-03,Denmark,5adf60vwiw2f2mibyq1k4ex7i,179.0,,,26.0,active,no,,,,
7om7vpvnsbvieb6lenl4j5m5m,William,Lenart,,,W. Lenart,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2002-06-01,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,40.0,active,yes,,,,
86elyas9hffkzucaq158gfnit,Frederik Emil,Christensen,,,F. Christensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1995-03-07,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,9.0,active,yes,,,,
8fc1w9vecq8e9kvoywi2bd9uc,Christian,Friedrich,Christian,Friedrich,C. Friedrich,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2003-02-15,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,15.0,active,yes,,,,
8iem9qo12nq50d2ch6ulseiok,Silas,Trier Madsen,,,S. Trier,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1998-06-17,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,12.0,active,yes,,,,
8lthxq5vs4sr292hewa774kyc,Mathias Grave,Øster-Jørgensen,,,M. Jørgensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2006-09-08,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,16.0,active,yes,,,,
8ugd52epn5mv4rjxc1edi3xii,Peter,Bonde,Peter,Bonde,P. Bonde,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,coach,1958-02-14,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,,active,no,,,,
8zsjhgmaglht1662ahn6uvljp,André Einari,Österholm,Andre,Osterholm,A. Österholm,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,1996-06-17,Sweden,1z6l2c33w2kyz9rdefs1d68nb,183.0,81.0,right,25.0,active,yes,,Stockholm,,
9469qatlpe6rdqko8c6ha4out,Nahom,Girmai Netabay,Nahom,Girmai Netabay,N. Girmai Netabay,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,1994-08-28,Sweden,1z6l2c33w2kyz9rdefs1d68nb,172.0,68.0,,26.0,active,yes,,,,
9clqq6utfcr4ev94eej8t2f4k,Mads Johan,Freitag,,,M. Freitag,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2002-05-18,Denmark,5adf60vwiw2f2mibyq1k4ex7i,181.0,,right,29.0,active,no,,,,
